date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-01-02,sh.600315,31.0200,31.3000,30.7700,30.9700,30.9400,7314360,226958994.0000,3,1.089700,1,0.097000,0
2020-01-03,sh.600315,31.0000,31.4000,30.6400,30.7700,30.9700,5626737,174225979.0000,3,0.838200,1,-0.645800,0
2020-01-06,sh.600315,30.5600,30.8900,30.4600,30.5400,30.7700,6044977,185003878.0000,3,0.900600,1,-0.747500,0
2020-01-07,sh.600315,30.6300,31.3000,30.6000,31.1300,30.5400,7661963,237772332.0000,3,1.141400,1,1.931900,0
2020-01-08,sh.600315,31.0400,31.1000,30.4500,30.5200,31.1300,5446712,167320998.0000,3,0.811400,1,-1.959500,0
2020-01-09,sh.600315,30.9400,31.9600,30.8700,31.6300,30.5200,10744829,338976239.0000,3,1.600700,1,3.637000,0
2020-01-10,sh.600315,31.6900,31.8400,31.3000,31.4400,31.6300,5077207,159949790.0000,3,0.756400,1,-0.600700,0
2020-01-13,sh.600315,31.4400,31.8000,31.2000,31.7800,31.4400,5952732,187418803.0000,3,0.886800,1,1.081400,0
2020-01-14,sh.600315,31.7900,31.9200,31.2300,31.2600,31.7800,6608251,208128727.0000,3,0.984500,1,-1.636300,0
2020-01-15,sh.600315,31.3000,31.3300,30.7800,30.8800,31.2600,4862882,150647706.0000,3,0.724500,1,-1.215600,0
2020-01-16,sh.600315,31.0000,31.0400,30.6800,30.7300,30.8800,4247353,130740474.0000,3,0.632800,1,-0.485800,0
2020-01-17,sh.600315,30.8000,31.4200,30.8000,30.9400,30.7300,6028933,187837474.0000,3,0.898200,1,0.683400,0
2020-01-20,sh.600315,30.8800,30.9900,29.3000,29.4800,30.9400,17410013,518765007.0000,3,2.593700,1,-4.718800,0
2020-01-21,sh.600315,29.1600,29.6600,29.0300,29.3500,29.4800,6570137,192521964.0000,3,0.978800,1,-0.441000,0
2020-01-22,sh.600315,29.3900,29.4400,28.8200,29.3300,29.3500,5190407,150730162.0000,3,0.773200,1,-0.068100,0
2020-01-23,sh.600315,29.1000,29.1100,28.1100,28.4500,29.3300,6891507,197098501.0000,3,1.026700,1,-3.000300,0
2020-02-03,sh.600315,25.7100,26.3900,25.6100,25.6100,28.4500,10280714,265526986.0000,3,1.531600,1,-9.982400,0
2020-02-04,sh.600315,25.6900,26.2000,25.6600,26.1300,25.6100,8400336,218082329.0000,3,1.251400,1,2.030500,0
2020-02-05,sh.600315,26.1800,27.4000,25.8600,27.1200,26.1300,8558257,227610620.0000,3,1.275000,1,3.788800,0
2020-02-06,sh.600315,27.0200,27.8900,26.8000,27.6400,27.1200,7859704,216027983.0000,3,1.170900,1,1.917400,0
2020-02-07,sh.600315,27.4500,28.2200,27.1900,27.8400,27.6400,7134671,197991505.0000,3,1.062900,1,0.723600,0
2020-02-10,sh.600315,27.6900,28.1800,27.5100,27.8300,27.8400,5748707,159354279.0000,3,0.856400,1,-0.035900,0
2020-02-11,sh.600315,27.7500,28.3500,27.5200,27.9000,27.8300,6332586,176942434.0000,3,0.943400,1,0.251500,0
2020-02-12,sh.600315,27.9000,28.2600,27.7300,27.8900,27.9000,4967445,138490151.0000,3,0.740000,1,-0.035800,0
2020-02-13,sh.600315,27.8100,28.1300,27.4500,27.4800,27.8900,5111008,141692289.0000,3,0.761400,1,-1.470100,0
2020-02-14,sh.600315,27.4800,27.6000,27.2000,27.4200,27.4800,4403207,120738276.0000,3,0.656000,1,-0.218300,0
2020-02-17,sh.600315,27.4400,28.1000,27.4400,27.9900,27.4200,6285293,175422049.0000,3,0.936400,1,2.078800,0
2020-02-18,sh.600315,28.0200,28.3500,27.8900,28.2000,27.9900,8040921,226004725.0000,3,1.197900,1,0.750300,0
2020-02-19,sh.600315,28.2100,28.3000,27.8300,27.9400,28.2000,6697621,187761813.0000,3,0.997800,1,-0.922000,0
2020-02-20,sh.600315,27.3900,27.6600,27.0900,27.6400,27.9400,12247791,335892234.0000,3,1.824600,1,-1.073700,0
2020-02-21,sh.600315,27.5600,27.9300,27.3300,27.6600,27.6400,8106613,224284590.0000,3,1.207700,1,0.072400,0
2020-02-24,sh.600315,27.4100,27.7300,27.1000,27.6300,27.6600,7120661,195309025.0000,3,1.060800,1,-0.108500,0
2020-02-25,sh.600315,27.3300,27.4200,26.3700,26.8900,27.6300,11098924,298324540.0000,3,1.653500,1,-2.678200,0
2020-02-26,sh.600315,26.4500,26.9900,26.3300,26.7000,26.8900,5674656,151141927.0000,3,0.845400,1,-0.706600,0
2020-02-27,sh.600315,26.7000,26.9900,26.6300,26.7100,26.7000,4438170,118977288.0000,3,0.661200,1,0.037400,0
2020-02-28,sh.600315,26.2000,26.3000,25.6200,25.7400,26.7100,7666622,198893023.0000,3,1.142100,1,-3.631600,0
2020-03-02,sh.600315,25.7700,26.3400,25.7700,26.2500,25.7400,4548531,118788127.0000,3,0.677600,1,1.981400,0
2020-03-03,sh.600315,26.3900,27.0000,26.3900,26.5800,26.2500,5305695,141191250.0000,3,0.790400,1,1.257100,0
2020-03-04,sh.600315,26.3900,26.8700,26.2500,26.8500,26.5800,4002932,106426922.0000,3,0.596300,1,1.015800,0
2020-03-05,sh.600315,26.9700,27.4500,26.7700,27.3300,26.8500,7032191,191024024.0000,3,1.047600,1,1.787700,0
2020-03-06,sh.600315,27.0000,27.5600,27.0000,27.3700,27.3300,5012304,137020232.0000,3,0.746700,1,0.146400,0
2020-03-09,sh.600315,27.0700,27.4100,26.5800,26.6100,27.3700,5573500,150174173.0000,3,0.830300,1,-2.776800,0
2020-03-10,sh.600315,26.5000,27.1000,26.3200,27.0500,26.6100,4900565,131311492.0000,3,0.730100,1,1.653500,0
2020-03-11,sh.600315,27.2000,27.5600,26.9100,27.2900,27.0500,6232404,169991856.0000,3,0.928500,1,0.887300,0
2020-03-12,sh.600315,27.0000,27.2200,26.4200,26.6000,27.2900,4716072,126111869.0000,3,0.702600,1,-2.528400,0
2020-03-13,sh.600315,25.6300,26.5400,25.5800,26.4600,26.6000,5735955,149017438.0000,3,0.854500,1,-0.526300,0
2020-03-16,sh.600315,26.4100,27.2100,25.9500,25.9600,26.4600,5645115,149995528.0000,3,0.841000,1,-1.889600,0
2020-03-17,sh.600315,25.9500,27.3400,25.6200,26.7000,25.9600,7274482,191774771.0000,3,1.083700,1,2.850500,0
