date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-01-02,sz.002092,6.8500,6.9200,6.7900,6.8500,6.7900,21971297,151011752.4400,3,1.023700,1,0.883700,0
2020-01-03,sz.002092,6.8700,7.1500,6.8600,7.1100,6.8500,36728459,259160990.3500,3,1.711200,1,3.795600,0
2020-01-06,sz.002092,7.1000,7.2400,7.0400,7.0800,7.1100,35071242,250594611.6100,3,1.634000,1,-0.421900,0
2020-01-07,sz.002092,7.0800,7.1500,7.0200,7.0800,7.0800,24736682,174912841.0300,3,1.152500,1,0.000000,0
2020-01-08,sz.002092,7.0800,7.0800,6.7400,6.7700,7.0800,50042716,344253789.9600,3,2.331500,1,-4.378500,0
2020-01-09,sz.002092,6.8600,6.8800,6.7500,6.8100,6.7700,31378231,213590664.9600,3,1.461900,1,0.590800,0
2020-01-10,sz.002092,6.8200,6.8400,6.7300,6.7800,6.8100,21984816,148924333.8700,3,1.024300,1,-0.440500,0
2020-01-13,sz.002092,6.7600,6.8700,6.6800,6.8500,6.7800,25627387,173370794.1500,3,1.194000,1,1.032400,0
2020-01-14,sz.002092,6.8500,6.9200,6.8200,6.8200,6.8500,20025004,137281894.5300,3,0.933000,1,-0.438000,0
2020-01-15,sz.002092,6.8200,6.8300,6.7400,6.7700,6.8200,16751368,113464382.8300,3,0.780500,1,-0.733100,0
2020-01-16,sz.002092,6.7800,6.7900,6.6200,6.6500,6.7700,24618900,164866421.1000,3,1.147000,1,-1.772500,0
2020-01-17,sz.002092,6.6500,6.7300,6.5600,6.5700,6.6500,23140218,153427597.6400,3,1.078100,1,-1.203000,0
2020-01-20,sz.002092,6.5600,6.6700,6.5100,6.6600,6.5700,14512031,95812342.6900,3,0.676100,1,1.369900,0
2020-01-21,sz.002092,6.6300,6.6500,6.5400,6.5600,6.6600,17222760,113425140.9600,3,0.802400,1,-1.501500,0
2020-01-22,sz.002092,6.5200,6.5300,6.3900,6.5100,6.5600,25344027,163253525.5700,3,1.180800,1,-0.762200,0
2020-01-23,sz.002092,6.4100,6.4800,6.0000,6.2000,6.5100,42672026,267214964.6100,3,1.988100,1,-4.761900,0
2020-02-03,sz.002092,5.5900,5.6300,5.5800,5.5800,6.2000,23062000,128782328.7700,3,1.074500,1,-10.000000,0
2020-02-04,sz.002092,5.3300,5.7800,5.3300,5.5600,5.5800,32730761,182471061.0800,3,1.525000,1,-0.358400,0
2020-02-05,sz.002092,5.5800,5.8500,5.5600,5.7800,5.5600,38316267,217832672.1600,3,1.785200,1,3.956800,0
2020-02-06,sz.002092,5.8200,6.0500,5.7200,5.9800,5.7800,44384048,262145063.8500,3,2.067900,1,3.460200,0
2020-02-07,sz.002092,6.0000,6.2700,5.9200,6.1300,5.9800,45573304,277364213.6900,3,2.123300,1,2.508400,0
2020-02-10,sz.002092,6.3800,6.4500,6.1300,6.2100,6.1300,46006892,288251239.0700,3,2.143500,1,1.305100,0
2020-02-11,sz.002092,6.2100,6.2500,6.0500,6.0700,6.2100,32142478,196728474.0000,3,1.497500,1,-2.254400,0
