date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-01-02,sh.600027,3.6700,3.7200,3.6700,3.7000,3.6700,36089318,133438474.0000,3,0.515900,1,0.817400,0
2020-01-03,sh.600027,3.7100,3.7200,3.6700,3.7000,3.7000,26218807,96796381.0000,3,0.374800,1,0.000000,0
2020-01-06,sh.600027,3.6800,3.7200,3.6500,3.6800,3.7000,49575998,182412931.0000,3,0.708700,1,-0.540500,0
2020-01-07,sh.600027,3.6800,3.7000,3.6600,3.7000,3.6800,46523049,171210820.0000,3,0.665000,1,0.543500,0
2020-01-08,sh.600027,3.6800,3.6900,3.6200,3.6300,3.7000,44820780,163705580.0000,3,0.640700,1,-1.891900,0
2020-01-09,sh.600027,3.6400,3.6600,3.6300,3.6600,3.6300,29332402,106876691.0000,3,0.419300,1,0.826400,0
2020-01-10,sh.600027,3.6500,3.6600,3.6200,3.6300,3.6600,17854850,64889675.0000,3,0.255200,1,-0.819700,0
2020-01-13,sh.600027,3.6200,3.6500,3.6000,3.6300,3.6300,35033029,126974304.0000,3,0.500800,1,0.000000,0
2020-01-14,sh.600027,3.6300,3.6700,3.6300,3.6600,3.6300,34732575,126943573.0000,3,0.496500,1,0.826400,0
2020-01-15,sh.600027,3.6500,3.6600,3.6200,3.6300,3.6600,22674995,82401899.0000,3,0.324100,1,-0.819700,0
2020-01-16,sh.600027,3.6300,3.6400,3.5800,3.6000,3.6300,23801469,85800145.0000,3,0.340200,1,-0.826500,0
2020-01-17,sh.600027,3.6000,3.6200,3.5800,3.5900,3.6000,17157904,61699953.0000,3,0.245300,1,-0.277800,0
2020-01-20,sh.600027,3.6300,3.6500,3.5900,3.6300,3.5900,26925500,97274722.0000,3,0.384900,1,1.114200,0
2020-01-21,sh.600027,3.6200,3.6300,3.5800,3.6000,3.6300,25071458,90219993.0000,3,0.358400,1,-0.826500,0
2020-01-22,sh.600027,3.6000,3.6200,3.5500,3.6100,3.6000,23214377,83343041.0000,3,0.331800,1,0.277800,0
2020-01-23,sh.600027,3.6000,3.6000,3.5300,3.5400,3.6100,31456506,111970333.0000,3,0.449700,1,-1.939100,0
2020-02-03,sh.600027,3.2000,3.2400,3.1900,3.1900,3.5400,53229632,170699502.0000,3,0.760900,1,-9.887000,0
2020-02-04,sh.600027,3.1500,3.2900,3.1500,3.2700,3.1900,41499689,134898304.0000,3,0.593200,1,2.507800,0
2020-02-05,sh.600027,3.2800,3.3300,3.2300,3.2700,3.2700,32438653,106680717.0000,3,0.463700,1,0.000000,0
2020-02-06,sh.600027,3.2900,3.3200,3.2500,3.3100,3.2700,28362421,93175834.0000,3,0.405400,1,1.223200,0
2020-02-07,sh.600027,3.2900,3.3000,3.2700,3.3000,3.3100,23182347,76077009.0000,3,0.331400,1,-0.302100,0
2020-02-10,sh.600027,3.2800,3.3200,3.2600,3.3200,3.3000,27549386,90766737.0000,3,0.393800,1,0.606100,0
2020-02-11,sh.600027,3.3200,3.3600,3.3000,3.3300,3.3200,24190679,80733936.0000,3,0.345800,1,0.301200,0
2020-02-12,sh.600027,3.3300,3.3900,3.3100,3.3800,3.3300,34641793,116066121.0000,3,0.495200,1,1.501500,0
2020-02-13,sh.600027,3.3800,3.3800,3.3500,3.3600,3.3800,19527317,65633417.0000,3,0.279100,1,-0.591700,0
2020-02-14,sh.600027,3.3600,3.3600,3.3100,3.3400,3.3600,25566015,85075928.0000,3,0.365500,1,-0.595200,0
2020-02-17,sh.600027,3.3300,3.4000,3.3200,3.3900,3.3400,30401012,102324765.0000,3,0.434600,1,1.497000,0
2020-02-18,sh.600027,3.3900,3.4100,3.3700,3.3900,3.3900,19600850,66414983.0000,3,0.280200,1,0.000000,0
2020-02-19,sh.600027,3.3800,3.4000,3.3600,3.3700,3.3900,20635542,69746600.0000,3,0.295000,1,-0.590000,0
2020-02-20,sh.600027,3.3700,3.4300,3.3600,3.4200,3.3700,25339620,86133359.0000,3,0.362200,1,1.483700,0
2020-02-21,sh.600027,3.4000,3.4500,3.4000,3.4300,3.4200,21403131,73316380.0000,3,0.305900,1,0.292400,0
2020-02-24,sh.600027,3.4200,3.4300,3.3500,3.3700,3.4300,27597492,93247011.0000,3,0.394500,1,-1.749300,0
2020-02-25,sh.600027,3.3300,3.3500,3.2900,3.3200,3.3700,34061496,112943913.0000,3,0.486900,1,-1.483700,0
2020-02-26,sh.600027,3.3000,3.3800,3.2800,3.3600,3.3200,34323394,114575411.0000,3,0.490600,1,1.204800,0
2020-02-27,sh.600027,3.3500,3.3900,3.3400,3.3700,3.3600,25765335,86748423.0000,3,0.368300,1,0.297600,0
2020-02-28,sh.600027,3.3300,3.3400,3.2800,3.3000,3.3700,33569663,111055105.0000,3,0.479900,1,-2.077100,0
2020-03-02,sh.600027,3.2900,3.4100,3.2900,3.3800,3.3000,29938889,100796940.0000,3,0.428000,1,2.424200,0
2020-03-03,sh.600027,3.3900,3.4300,3.3800,3.3900,3.3800,25205858,85886741.0000,3,0.360300,1,0.295900,0
2020-03-04,sh.600027,3.3900,3.4200,3.3700,3.4100,3.3900,21389712,72738280.0000,3,0.305800,1,0.590000,0
2020-03-05,sh.600027,3.4300,3.4800,3.4100,3.4700,3.4100,34715361,119960559.0000,3,0.496200,1,1.759500,0
2020-03-06,sh.600027,3.4500,3.4700,3.3900,3.4600,3.4700,44115862,151138200.0000,3,0.630600,1,-0.288200,0
2020-03-09,sh.600027,3.4000,3.4200,3.3400,3.3500,3.4600,34204367,115349823.0000,3,0.488900,1,-3.179200,0
2020-03-10,sh.600027,3.3200,3.4200,3.3200,3.4100,3.3500,31560211,106583729.0000,3,0.451100,1,1.791100,0
2020-03-11,sh.600027,3.4000,3.4200,3.3600,3.3600,3.4100,21863300,74217699.0000,3,0.312500,1,-1.466300,0
2020-03-12,sh.600027,3.3500,3.3600,3.3100,3.3300,3.3600,24486396,81552265.0000,3,0.350000,1,-0.892900,0
2020-03-13,sh.600027,3.2500,3.3200,3.2100,3.3000,3.3300,36416248,118368674.0000,3,0.520500,1,-0.900900,0
