date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-01-02,sz.002407,13.1800,13.2800,12.9300,13.2200,13.1100,27490887,361215325.3000,3,4.744600,1,0.839100,0
2020-01-03,sz.002407,13.1600,13.2100,12.9600,13.0700,13.2200,23427966,306546000.6700,3,4.043400,1,-1.134600,0
2020-01-06,sz.002407,12.8500,13.7400,12.7800,13.4200,13.0700,48528240,650700288.6600,3,8.375500,1,2.677900,0
2020-01-07,sz.002407,13.3800,13.4500,13.2100,13.4000,13.4200,24277506,323525752.1700,3,4.190000,1,-0.149000,0
2020-01-08,sz.002407,13.3400,13.6500,13.0700,13.0800,13.4000,34744003,464627139.1700,3,5.996500,1,-2.388100,0
2020-01-09,sz.002407,13.3100,13.6800,13.1200,13.4400,13.0800,35852471,483326520.1600,3,6.187800,1,2.752300,0
2020-01-10,sz.002407,13.4800,13.4800,13.0000,13.1400,13.4400,27327798,360030389.4300,3,4.716500,1,-2.232100,0
2020-01-13,sz.002407,13.1600,13.9800,13.1600,13.8500,13.1400,57324122,783270595.5000,3,9.893600,1,5.403300,0
2020-01-14,sz.002407,14.1000,14.4600,13.7100,14.0300,13.8500,61224045,864511877.3900,3,10.566600,1,1.299600,0
2020-01-15,sz.002407,14.0200,14.1800,13.6400,13.7800,14.0300,35985777,496885964.5600,3,6.210800,1,-1.781900,0
2020-01-16,sz.002407,13.7900,13.9200,13.5200,13.6700,13.7800,26575147,362871448.9500,3,4.586600,1,-0.798300,0
2020-01-17,sz.002407,13.7900,14.1000,13.5900,13.9800,13.6700,40538990,562381393.5900,3,6.996600,1,2.267700,0
2020-01-20,sz.002407,13.8900,13.9500,13.5900,13.8800,13.9800,26051364,359094096.7500,3,4.496200,1,-0.715300,0
2020-01-21,sz.002407,13.8000,13.8000,13.3000,13.3100,13.8800,26648540,358898410.4700,3,4.599300,1,-4.106600,0
2020-01-22,sz.002407,12.1100,12.4800,11.9800,12.2300,13.3100,52432847,636718689.8100,3,9.049400,1,-8.114200,0
2020-01-23,sz.002407,11.9800,12.5900,11.8100,12.0500,12.2300,30527879,372426457.6100,3,5.268800,1,-1.471800,0
2020-02-03,sz.002407,10.8500,10.8500,10.8500,10.8500,12.0500,5758100,62475385.0000,3,0.993800,1,-9.958500,0
2020-02-04,sz.002407,10.0500,11.2500,10.0500,10.9500,10.8500,29929609,326066701.6100,3,5.165500,1,0.921700,0
2020-02-05,sz.002407,11.2600,11.7800,11.0300,11.3900,10.9500,30406647,347841753.8900,3,5.247900,1,4.018300,0
2020-02-06,sz.002407,11.1000,11.7500,11.0300,11.6400,11.3900,32841380,378789322.0700,3,5.668100,1,2.194900,0
2020-02-07,sz.002407,11.5600,11.7700,11.3500,11.5100,11.6400,25621817,295303792.7200,3,4.422100,1,-1.116800,0
2020-02-10,sz.002407,11.3400,11.8500,11.3200,11.6900,11.5100,24019810,279622928.7300,3,4.145600,1,1.563900,0
2020-02-11,sz.002407,11.7100,11.8300,11.5400,11.6500,11.6900,20323157,237790021.0200,3,3.507600,1,-0.342200,0
2020-02-12,sz.002407,11.5700,12.2200,11.5000,12.0400,11.6500,31504444,378143507.6600,3,5.437300,1,3.347600,0
2020-02-13,sz.002407,12.1000,12.4400,12.0000,12.1300,12.0400,32157343,393652139.4700,3,5.550000,1,0.747500,0
2020-02-14,sz.002407,12.1100,12.2700,11.9300,11.9900,12.1300,22859842,275980601.9100,3,3.945400,1,-1.154200,0
2020-02-17,sz.002407,12.0700,12.3200,12.0200,12.3000,11.9900,21280324,259964235.8300,3,3.672800,1,2.585500,0
2020-02-18,sz.002407,12.2900,13.2500,12.2300,12.9700,12.3000,49192483,627820669.3400,3,8.490100,1,5.447200,0
2020-02-19,sz.002407,13.7000,13.7000,13.0500,13.1500,12.9700,63749977,854265462.2800,3,11.002600,1,1.387800,0
2020-02-20,sz.002407,13.1100,14.0800,13.0000,13.6600,13.1500,60412549,824015361.5600,3,10.426600,1,3.878300,0
2020-02-21,sz.002407,13.5200,14.1900,13.3800,14.0000,13.6600,61478309,853716161.9200,3,10.610500,1,2.489000,0
2020-02-24,sz.002407,14.4000,14.6900,13.7800,14.0500,14.0000,71121704,1009293771.0200,3,12.274900,1,0.357100,0
2020-02-25,sz.002407,13.3500,14.0000,13.2500,13.8900,14.0500,57958854,793315793.4500,3,10.003100,1,-1.138800,0
2020-02-26,sz.002407,13.9500,14.4400,13.5000,13.6000,13.8900,45482091,633322710.1500,3,7.849700,1,-2.087800,0
2020-02-27,sz.002407,13.6800,13.8800,13.3400,13.4000,13.6000,27194963,368403754.6600,3,4.693600,1,-1.470600,0
2020-02-28,sz.002407,12.7400,12.8900,12.0600,12.0600,13.4000,49250635,608775224.1500,3,8.500200,1,-10.000000,0
2020-03-02,sz.002407,12.1200,12.4800,12.0100,12.3400,12.0600,29900776,366417382.3500,3,5.160600,1,2.321700,0
2020-03-03,sz.002407,12.5200,12.7200,12.1100,12.2400,12.3400,29962694,372966076.0300,3,5.171300,1,-0.810400,0
2020-03-04,sz.002407,12.1000,12.4500,11.9500,12.2100,12.2400,22347966,271710277.3800,3,3.857000,1,-0.245100,0
2020-03-05,sz.002407,12.3600,12.4400,12.1500,12.3400,12.2100,23303068,286655619.2700,3,4.021900,1,1.064700,0
2020-03-06,sz.002407,12.1800,12.5500,12.1100,12.4000,12.3400,27298828,337946231.2700,3,4.711500,1,0.486200,0
2020-03-09,sz.002407,12.1400,12.3000,11.6800,11.7800,12.4000,27768563,331773704.7200,3,4.792600,1,-5.000000,0
2020-03-10,sz.002407,11.6000,12.2800,11.5900,12.2300,11.7800,31611262,380604755.1200,3,5.455800,1,3.820000,0
2020-03-11,sz.002407,12.3500,12.3700,12.0600,12.1100,12.2300,21420432,261463269.2100,3,3.696900,1,-0.981200,0
2020-03-12,sz.002407,12.2200,13.3200,12.1400,13.3200,12.1100,67532916,860834444.6900,3,11.655500,1,9.991700,0
2020-03-13,sz.002407,12.7000,14.3000,12.7000,13.7600,13.3200,85700025,1150891164.6400,3,14.790900,1,3.303300,0
2020-03-16,sz.002407,13.6600,13.6600,12.4100,12.5100,13.7600,53394564,698707508.9100,3,9.215400,1,-9.084300,0
2020-03-17,sz.002407,12.7000,13.2500,12.6000,13.0600,12.5100,47109511,610519024.9000,3,8.130600,1,4.396500,0
2020-03-18,sz.002407,13.0700,13.1300,12.0500,12.1500,13.0600,45219826,576371037.7000,3,7.804500,1,-6.967800,0
2020-03-19,sz.002407,11.9200,12.2800,11.3200,11.7600,12.1500,38248852,451168516.0500,3,6.601400,1,-3.209900,0
2020-03-20,sz.002407,11.9100,12.0500,11.4000,11.6000,11.7600,24129225,281689871.8200,3,4.164500,1,-1.360500,0
2020-03-23,sz.002407,11.0000,11.1600,10.5000,10.6700,11.6000,26435763,286206361.3000,3,4.562500,1,-8.017200,0
2020-03-24,sz.002407,10.8900,11.0000,10.5300,10.8500,10.6700,18109072,195720193.8300,3,3.125400,1,1.687000,0
2020-03-25,sz.002407,11.0600,11.5000,10.9800,11.3400,10.8500,27963374,313634882.8200,3,4.826200,1,4.516100,0
2020-03-26,sz.002407,11.1800,11.2900,11.0200,11.0500,11.3400,14147977,157599184.1300,3,2.441800,1,-2.557300,0
2020-03-27,sz.002407,11.2000,11.2300,10.9100,10.9300,11.0500,11006526,121961469.0300,3,1.899600,1,-1.086000,0
2020-03-30,sz.002407,10.7200,10.8300,10.5000,10.6800,10.9300,13733312,146403879.9200,3,2.370200,1,-2.287300,0
2020-03-31,sz.002407,11.0500,11.2600,10.8200,10.9500,10.6800,15471146,170756777.8600,3,2.670200,1,2.528100,0
2020-04-01,sz.002407,10.8900,11.3000,10.8900,11.0500,10.9500,16833492,187001479.9100,3,2.905300,1,0.913200,0
2020-04-02,sz.002407,10.8600,11.2200,10.8000,11.1900,11.0500,13112806,145055468.7700,3,2.263100,1,1.267000,0
2020-04-03,sz.002407,11.1800,11.2500,10.9600,11.0300,11.1900,9683610,107305555.9000,3,1.671300,1,-1.429800,0
2020-04-07,sz.002407,11.2300,11.3300,11.1500,11.2800,11.0300,14628458,164574039.0400,3,2.524700,1,2.266500,0
2020-04-08,sz.002407,11.2500,11.2800,11.1000,11.2200,11.2800,12629372,141265697.3800,3,2.179700,1,-0.531900,0
2020-04-09,sz.002407,11.2800,11.3000,11.2000,11.2200,11.2200,9817774,110367796.4400,3,1.694400,1,0.000000,0
2020-04-10,sz.002407,11.3300,11.3500,10.9000,10.9400,11.2200,13699301,151753625.4000,3,2.364400,1,-2.495600,0
2020-04-13,sz.002407,10.9500,11.3500,10.7400,11.2500,10.9400,14987993,166764091.7700,3,2.586800,1,2.833600,0
2020-04-14,sz.002407,11.2400,11.4500,11.1800,11.3900,11.2500,18747257,212838632.8600,3,3.235600,1,1.244400,0
2020-04-15,sz.002407,11.2800,11.3600,11.1400,11.2000,11.3900,12566119,141272585.4200,3,2.168800,1,-1.668100,0
2020-04-16,sz.002407,11.5000,11.7400,11.3900,11.4200,11.2000,26940192,310732650.2900,3,4.649600,1,1.964300,0
2020-04-17,sz.002407,11.3700,11.5900,11.2100,11.2300,11.4200,20352649,231393502.6200,3,3.512700,1,-1.663800,0
2020-04-20,sz.002407,11.1700,11.2700,11.0300,11.1600,11.2300,12725709,141502844.5300,3,2.196300,1,-0.623300,0
2020-04-21,sz.002407,11.1000,11.1000,10.8500,11.0200,11.1600,12050659,132349693.3200,3,2.079800,1,-1.254500,0
2020-04-22,sz.002407,11.1000,11.4700,11.1000,11.2800,11.0200,19764592,223464218.8100,3,3.411200,1,2.359300,0
2020-04-23,sz.002407,11.2400,11.3000,11.0500,11.0500,11.2800,14556093,161762654.0300,3,2.512200,1,-2.039000,0
2020-04-24,sz.002407,11.0100,11.1100,10.8100,10.8500,11.0500,12467661,136033558.4800,3,2.151800,1,-1.810000,0
2020-04-27,sz.002407,10.8500,10.9300,10.6600,10.7000,10.8500,8335736,89561352.3100,3,1.438700,1,-1.382500,0
2020-04-28,sz.002407,10.7500,10.7900,10.0800,10.2600,10.7000,13786622,142365643.8100,3,2.379400,1,-4.112100,0
2020-04-29,sz.002407,10.2800,10.4000,10.2000,10.2600,10.2600,6310628,64906339.1200,3,1.089100,1,0.000000,0
2020-04-30,sz.002407,10.3000,10.5500,10.2800,10.4900,10.2600,8305221,86839838.9700,3,1.433400,1,2.241700,0
